Class ID,ID,Confidence LV,x_initial,y_initial,x_final,y_final
car,26,0.6143561005592346,484,225,203,462
car,33,0.6959348320960999,679,459,552,251
car,29,0.5937363505363464,482,227,131,456
car,34,0.701589047908783,889,488,594,263
car,36,0.5631009340286255,401,360,271,515
car,38,0.5893620252609253,490,218,111,453
car,43,0.5034871101379395,722,402,622,314
car,46,0.5442291498184204,650,334,590,277
car,40,0.6021006107330322,492,233,278,513
car,44,0.6143561005592346,484,225,203,462
car,51,0.6959348320960999,679,459,552,251
car,47,0.5937363505363464,482,227,131,456
car,52,0.701589047908783,889,488,594,263
car,54,0.5631009340286255,401,360,271,515
car,56,0.5893620252609253,490,218,111,453
car,61,0.5034871101379395,722,402,622,314
car,64,0.5442291498184204,650,334,590,277
car,58,0.6021006107330322,492,233,278,513
car,62,0.6143561005592346,484,225,203,462
car,69,0.6959348320960999,679,459,552,251
car,65,0.5937363505363464,482,227,131,456
car,70,0.701589047908783,889,488,594,263
car,72,0.5631009340286255,401,360,271,515
car,74,0.5893620252609253,490,218,111,453
car,79,0.5034871101379395,722,402,622,314
car,82,0.5442291498184204,650,334,590,277
car,76,0.6021006107330322,492,233,278,513
car,80,0.6143561005592346,484,225,203,462
car,87,0.6959348320960999,679,459,552,251
car,83,0.5937363505363464,482,227,131,456
car,88,0.701589047908783,889,488,594,263
car,90,0.5631009340286255,401,360,271,515
car,92,0.5893620252609253,490,218,111,453
car,97,0.5034871101379395,722,402,622,314
car,100,0.5442291498184204,650,334,590,277
car,94,0.6021006107330322,492,233,278,513
car,98,0.6143561005592346,484,225,203,462
car,105,0.6959348320960999,679,459,552,251
car,101,0.5937363505363464,482,227,131,456
car,106,0.701589047908783,889,488,594,263
car,108,0.5631009340286255,401,360,271,515
car,110,0.5893620252609253,490,218,111,453
car,115,0.5034871101379395,722,402,622,314
car,118,0.5442291498184204,650,334,590,277
car,112,0.6021006107330322,492,233,278,513
car,116,0.6143561005592346,484,225,203,462
car,123,0.6959348320960999,679,459,552,251
car,119,0.5937363505363464,482,227,131,456
car,124,0.701589047908783,889,488,594,263
car,126,0.5631009340286255,401,360,271,515
car,128,0.5893620252609253,490,218,111,453
car,133,0.5034871101379395,722,402,622,314
car,136,0.5442291498184204,650,334,590,277
car,130,0.6021006107330322,492,233,278,513
car,134,0.6143561005592346,484,225,203,462
car,141,0.6959348320960999,679,459,552,251
car,137,0.5937363505363464,482,227,131,456
car,142,0.701589047908783,889,488,594,263
car,144,0.5631009340286255,401,360,271,515
car,146,0.5893620252609253,490,218,111,453
car,151,0.5034871101379395,722,402,622,314
car,154,0.5442291498184204,650,334,590,277
car,148,0.6021006107330322,492,233,278,513
car,152,0.6143561005592346,484,225,203,462
car,159,0.6959348320960999,679,459,552,251
car,155,0.5937363505363464,482,227,131,456
car,160,0.701589047908783,889,488,594,263
car,162,0.5631009340286255,401,360,271,515
car,164,0.5893620252609253,490,218,111,453
car,169,0.5034871101379395,722,402,622,314
car,172,0.5442291498184204,650,334,590,277
car,166,0.6021006107330322,492,233,278,513
car,170,0.6143561005592346,484,225,203,462
car,177,0.6959348320960999,679,459,552,251
car,173,0.5937363505363464,482,227,131,456
car,178,0.701589047908783,889,488,594,263
car,180,0.5631009340286255,401,360,271,515
car,182,0.5893620252609253,490,218,111,453
car,187,0.5034871101379395,722,402,622,314
car,190,0.5442291498184204,650,334,590,277
car,184,0.6021006107330322,492,233,278,513
car,188,0.6143561005592346,484,225,203,462
car,195,0.6959348320960999,679,459,552,251
car,191,0.5937363505363464,482,227,131,456
car,196,0.701589047908783,889,488,594,263
car,198,0.5631009340286255,401,360,271,515
car,200,0.5893620252609253,490,218,111,453
car,205,0.5034871101379395,722,402,622,314
car,208,0.5442291498184204,650,334,590,277
car,202,0.6021006107330322,492,233,278,513
car,206,0.6143561005592346,484,225,203,462
car,213,0.6959348320960999,679,459,552,251
car,209,0.5937363505363464,482,227,131,456
car,214,0.701589047908783,889,488,594,263
car,216,0.5631009340286255,401,360,271,515
car,218,0.5893620252609253,490,218,111,453
car,223,0.5034871101379395,722,402,622,314
car,226,0.5442291498184204,650,334,590,277
car,220,0.6021006107330322,492,233,278,513
car,224,0.6143561005592346,484,225,203,462
