ID,Type of Object,Max Confidence,Avg Confidence,On-screen Duration
372,car,0.97328,0.870141,2.41838
391,car,0.865823,0.816882,0.411913
394,car,0.920526,0.904652,0.169155
362,car,0.956101,0.828587,3.62831
399,car,0.792939,0.734562,0.0812597
397,car,0.850077,0.805289,0.536108
376,car,0.972686,0.873984,3.09326
375,car,0.933139,0.808299,3.20386
388,car,0.944347,0.849867,2.32001
380,car,0.966209,0.875545,3.56262
383,car,0.9677,0.861342,3.4694
392,car,0.919642,0.785452,2.39648
384,car,0.96083,0.878311,3.51845
404,car,0.835543,0.824685,0.0310994
403,car,0.89929,0.768861,0.579057
402,car,0.901714,0.780747,0.586769
401,car,0.942745,0.879747,0.973075
400,car,0.892846,0.814312,1.08263
398,car,0.976412,0.902641,1.71427
395,car,0.965313,0.929754,1.94094
393,car,0.967178,0.893028,2.43243
390,car,0.956915,0.876584,2.75052
389,car,0.955848,0.839495,2.78159
381,car,0.96826,0.907075,3.80006
379,car,0.968991,0.882233,4.05837
373,car,0.97096,0.891183,4.49848
359,car,0.972244,0.927954,5.59359
358,car,0.960773,0.815991,5.60032
355,car,0.910773,0.780677,5.67046
396,car,0.96066,0.893361,1.81613
337,car,0.925231,0.699358,10.4275
329,car,0.958977,0.789705,10.9085
363,car,0.972365,0.871054,5.45156
405,car,0.879035,0.746513,0.532103
407,car,0.8376,0.611293,0.923917
420,car,0.263643,0.230494,0.387067
412,car,0.523271,0.363016,0.960597
408,car,0.941186,0.810521,2.23853
411,car,0.943951,0.798192,2.35687
425,car,0.425357,0.362564,0.311587
409,car,0.94315,0.795689,3.12814
415,car,0.941351,0.782923,2.93873
413,car,0.960886,0.763634,3.43342
417,car,0.937769,0.770343,3.30846
423,car,0.933794,0.786492,2.49058
419,car,0.919308,0.747884,3.43981
416,car,0.330967,0.250375,3.90414
421,car,0.945289,0.742013,3.82068
422,car,0.932857,0.793882,3.11451
424,car,0.957163,0.794976,2.78293
438,car,0.66365,0.399205,0.130015
435,car,0.881257,0.597895,0.381753
445,car,0.87759,0.729169,0.083243
427,car,0.958079,0.807551,2.25606
447,car,0.654868,0.583775,0.126628
450,car,0.757629,0.632868,0.138113
452,car,0.761746,0.633649,0.227049
442,car,0.946445,0.811266,0.843905
428,car,0.965212,0.800749,2.70606
426,car,0.937241,0.788113,3.49237
437,car,0.901047,0.70693,1.26524
455,car,0.783145,0.664848,0.193924
451,car,0.925748,0.772927,0.931574
446,car,0.964549,0.817485,1.26039
448,car,0.909296,0.781506,1.49309
431,car,0.962489,0.791532,3.17769
458,car,0.971876,0.907565,0.915312
434,car,0.971794,0.830893,2.62803
432,car,0.95236,0.819337,3.07435
430,car,0.935721,0.761433,3.7708
433,car,0.942664,0.827665,3.13743
468,car,0.805955,0.782343,0.0099125
463,car,0.856475,0.758713,0.708226
406,person,0.887116,0.518931,8.81498
429,car,0.953906,0.757835,4.23465
441,car,0.883439,0.649397,2.58578
414,person,0.860159,0.610431,7.5834
467,car,0.948542,0.917499,0.515673
459,car,0.767966,0.701155,1.41897
449,car,0.964958,0.855011,2.47923
466,car,0.967083,0.907511,1.19719
453,car,0.97328,0.870141,2.39121
472,car,0.865823,0.816882,0.46992
475,car,0.920526,0.904652,0.213072
443,car,0.956101,0.828587,3.66367
480,car,0.792939,0.734562,0.127607
478,car,0.850077,0.805289,0.531315
457,car,0.972686,0.873984,3.11901
456,car,0.933139,0.808299,3.25828
469,car,0.944347,0.849867,2.32264
461,car,0.966209,0.875545,3.55155
464,car,0.9677,0.861342,3.53131
473,car,0.919642,0.785452,2.35025
465,car,0.96083,0.878311,3.57341
485,car,0.835543,0.824685,0.00412806
484,car,0.89929,0.768861,0.51504
483,car,0.901714,0.780747,0.542861
482,car,0.942745,0.879747,0.86983
481,car,0.892846,0.814312,0.959654
479,car,0.976412,0.902641,1.58584
476,car,0.965313,0.929754,1.83371
474,car,0.967178,0.893028,2.35504
471,car,0.956915,0.876584,2.6989
470,car,0.955848,0.839495,2.72449
462,car,0.96826,0.907075,3.75012
460,car,0.968991,0.882233,3.9946
454,car,0.97096,0.891183,4.40697
440,car,0.972244,0.927954,5.48965
439,car,0.960773,0.815991,5.4953
436,car,0.910773,0.780677,5.558
477,car,0.96066,0.893361,1.68656
418,car,0.925231,0.699358,10.0721
410,car,0.958977,0.789705,10.489
444,car,0.972365,0.871054,5.37745
486,car,0.879035,0.746513,0.479938
488,car,0.8376,0.611293,0.955903
501,car,0.263643,0.230494,0.394276
493,car,0.523271,0.363016,0.999014
489,car,0.941186,0.810932,2.33723
492,car,0.943951,0.798549,2.39253
506,car,0.425357,0.362564,0.242729
490,car,0.94315,0.796539,3.14944
496,car,0.941351,0.782571,2.9106
494,car,0.960886,0.764623,3.4004
498,car,0.937769,0.77061,3.2662
504,car,0.933794,0.786107,2.44259
500,car,0.919308,0.747685,3.42393
497,car,0.330967,0.250375,3.85375
503,car,0.932857,0.792541,3.02679
502,car,0.945289,0.740624,3.78925
505,car,0.957163,0.794112,2.66485
519,car,0.66365,0.399205,0.207743
516,car,0.881257,0.597895,0.406538
526,car,0.87759,0.729169,0.0207256
508,car,0.958079,0.807364,2.22525
531,car,0.757629,0.632868,0.170559
528,car,0.654868,0.583775,0.1686
533,car,0.761746,0.633649,0.173734
523,car,0.946445,0.811266,0.733408
509,car,0.965212,0.801409,2.67298
507,car,0.937241,0.788037,3.25212
536,car,0.783145,0.66516,0.183472
518,car,0.901047,0.70693,1.24396
532,car,0.925748,0.773856,0.851539
527,car,0.964549,0.815512,1.21624
529,car,0.909296,0.781506,1.39936
512,car,0.962489,0.794172,3.13074
515,car,0.971794,0.832009,2.5649
539,car,0.971876,0.907565,0.948578
514,car,0.942664,0.82913,3.00531
513,car,0.95236,0.82158,3.13828
511,car,0.935721,0.760335,3.79779
549,car,0.805955,0.782343,0.00339671
544,car,0.856475,0.758713,0.675683
487,person,0.887116,0.519009,8.61464
522,car,0.883439,0.649359,2.51145
510,car,0.953906,0.756465,4.0379
548,car,0.948542,0.917499,0.44984
495,person,0.860159,0.610092,7.4317
540,car,0.767966,0.701155,1.30676
530,car,0.964958,0.853937,2.30539
547,car,0.967083,0.908331,1.12187
534,car,0.97328,0.869521,2.18779
553,car,0.865823,0.816882,0.406615
556,car,0.920526,0.904652,0.275434
524,car,0.956101,0.828883,3.56921
561,car,0.792939,0.734562,0.0369931
559,car,0.850077,0.805975,0.431523
538,car,0.972686,0.873887,3.00152
537,car,0.933139,0.806538,3.04105
550,car,0.944347,0.850928,2.21518
542,car,0.966209,0.876104,3.45354
566,car,0.835543,0.824685,0.000767536
565,car,0.89929,0.768861,0.594045
564,car,0.901714,0.780747,0.608907
563,car,0.942745,0.882479,0.891604
562,car,0.892846,0.813076,0.919056
560,car,0.976412,0.904569,1.50785
557,car,0.965313,0.929225,1.74417
555,car,0.967178,0.89343,2.26261
552,car,0.956915,0.875788,2.67607
551,car,0.955848,0.839349,2.68317
545,car,0.9677,0.862829,3.3878
543,car,0.96826,0.907301,3.62032
541,car,0.968991,0.882018,3.87458
535,car,0.97096,0.892229,4.29565
521,car,0.969881,0.927852,5.32493
520,car,0.960773,0.814849,5.33086
517,car,0.910773,0.780068,5.34653
558,car,0.96066,0.893481,1.69208
499,car,0.925231,0.698418,9.88978
554,car,0.919642,0.785192,2.27095
491,car,0.958977,0.789729,10.3057
546,car,0.96083,0.87859,3.39826
525,car,0.972365,0.871324,5.14765
567,car,0.879035,0.742651,0.569219
569,car,0.8376,0.610797,1.00377
582,car,0.263643,0.230494,0.398759
574,car,0.523271,0.363016,0.994785
570,car,0.941186,0.809802,2.23984
573,car,0.943951,0.798847,2.26471
587,car,0.425357,0.362564,0.238389
577,car,0.941351,0.782923,2.90788
571,car,0.94315,0.795527,3.09453
575,car,0.960886,0.75956,3.32955
579,car,0.937769,0.770343,3.30133
585,car,0.933794,0.791287,2.35802
584,car,0.932857,0.79981,2.37422
581,car,0.919308,0.752084,3.42411
578,car,0.330967,0.250375,3.8601
583,car,0.945289,0.739234,3.69341
586,car,0.957163,0.793268,2.5496
600,car,0.66365,0.399205,0.0711734
597,car,0.881257,0.597895,0.331654
607,car,0.87759,0.729169,0.179944
589,car,0.958079,0.80691,2.13413
612,car,0.757629,0.632868,0.206369
609,car,0.654868,0.583775,0.200242
614,car,0.761746,0.633649,0.139089
604,car,0.946445,0.811266,0.928214
590,car,0.965212,0.800989,2.62736
588,car,0.937241,0.787097,3.30148
599,car,0.901047,0.70693,1.32712
617,car,0.783145,0.664848,0.0925873
613,car,0.925748,0.772927,0.818541
608,car,0.964549,0.817485,1.20964
610,car,0.909296,0.781506,1.58661
594,car,0.962489,0.80978,2.9366
620,car,0.971876,0.907565,0.942676
596,car,0.971794,0.830893,2.66441
593,car,0.95236,0.819337,2.98366
592,car,0.935721,0.762523,3.69573
630,car,0.805955,0.782343,0.0036522
625,car,0.856475,0.758713,0.61119
595,car,0.942664,0.827665,3.13746
591,car,0.953906,0.765862,4.11959
576,person,0.887116,0.539806,7.24583
603,car,0.883439,0.649397,2.60404
629,car,0.948542,0.917499,0.38586
621,car,0.767966,0.701155,1.38956
568,person,0.860159,0.579201,8.73624
628,car,0.967083,0.907511,1.06091
611,car,0.964958,0.855011,2.4711
615,car,0.97328,0.870141,2.34565
637,car,0.920526,0.904772,0.306341
634,car,0.865823,0.816882,0.574186
605,car,0.956101,0.828433,3.662
642,car,0.792939,0.734562,0.0283707
640,car,0.850077,0.805289,0.528173
619,car,0.972686,0.875867,3.03867
618,car,0.933139,0.808286,3.13179
631,car,0.944347,0.849861,2.23034
623,car,0.966209,0.874962,3.42875
626,car,0.9677,0.862027,3.32226
635,car,0.919642,0.787017,2.26145
627,car,0.96083,0.878412,3.33746
647,car,0.835543,0.824685,0.0140663
646,car,0.89929,0.768861,0.506242
645,car,0.901714,0.780747,0.511271
644,car,0.942745,0.879886,0.864121
643,car,0.892846,0.813363,0.905878
641,car,0.976412,0.902794,1.46887
638,car,0.965313,0.929132,1.67646
636,car,0.967178,0.892971,2.26019
633,car,0.956915,0.876976,2.60514
632,car,0.955848,0.839116,2.61676
624,car,0.96826,0.907125,3.59287
622,car,0.968991,0.882122,3.81695
616,car,0.97096,0.891024,4.08585
602,car,0.972244,0.927876,5.29123
601,car,0.960773,0.815654,5.29182
598,car,0.910773,0.780843,5.40739
639,car,0.96066,0.892737,1.49579
580,car,0.925231,0.698685,9.7402
572,car,0.958977,0.789512,10.1917
606,car,0.972365,0.871792,5.22261
648,car,0.879035,0.746513,0.437838
650,car,0.8376,0.620847,1.08708
655,car,0.523271,0.363016,1.03734
651,car,0.941186,0.809994,2.26528
654,car,0.943951,0.798793,2.40711
667,car,0.425357,0.362564,0.282801
658,car,0.941351,0.781686,2.99833
652,car,0.94315,0.795286,3.33725
660,car,0.937769,0.771258,3.31926
656,car,0.960886,0.764057,3.52524
665,car,0.933794,0.786104,2.41202
662,car,0.919308,0.747205,3.48734
659,car,0.330967,0.2514,4.00454
17,car,0.710464,0.513636,0.078891
19,car,0.942339,0.865238,0.167915
18,car,0.524396,0.335746,0.368736
14,car,0.911018,0.622066,1.2568
4,car,0.812913,0.449539,1.72013
20,car,0.873827,0.427336,1.1426
10,car,0.833257,0.412926,1.92069
15,car,0.904602,0.724786,1.76073
18,car,0.277291,0.245788,0.0767597
7,car,0.937506,0.573481,2.3349
11,car,0.776694,0.388555,2.41496
19,car,0.868767,0.770763,0.445469
22,car,0.282137,0.236866,1.43329
23,car,0.47819,0.385554,0.164865
21,car,0.914257,0.520933,2.13918
14,car,0.757905,0.557596,0.628832
15,car,0.277592,0.277592,0
6,car,0.900912,0.652052,3.57553
13,car,0.942664,0.572805,3.7471
5,car,0.90551,0.538754,3.78028
9,car,0.909172,0.760332,4.2206
5,car,0.706738,0.522607,0.155528
27,car,0.778255,0.555304,0.368092
6,car,0.45611,0.45611,0
28,road_sign,0.285149,0.258523,0.0524591
13,car,0.706426,0.420977,0.335768
17,car,0.879831,0.679634,3.64116
4,car,0.851602,0.453724,2.62117
26,car,0.79046,0.410314,0.983252
11,car,0.89527,0.668313,2.44963
16,car,0.814962,0.448398,5.76967
29,car,0.920746,0.790462,0.290549
28,road_sign,0.265635,0.239587,0.134568
2,car,0.916011,0.598664,6.81353
8,car,0.91953,0.663626,7.38638
5,car,0.930655,0.681882,0.993431
16,car,0.23632,0.227727,0.0851913
11,car,0.620845,0.439778,0.162583
24,car,0.90551,0.667719,3.56557
2,car,0.560211,0.560211,0
32,car,0.316158,0.275022,0.0339337
34,car,0.644945,0.459412,0.538345
28,road_sign,0.37054,0.274015,0.903881
33,car,0.523646,0.280541,0.779574
4,car,0.911626,0.593134,1.275
3,car,0.832419,0.480306,9.18191
12,bicycle,0.340541,0.2421,9.36845
16,car,0.681201,0.474977,0.141962
35,car,0.648724,0.450751,7.83507
33,car,0.61801,0.456527,0.306048
4,car,0.635595,0.602154,0.0500455
30,car,0.879672,0.547974,11.3612
38,car,0.719958,0.552762,0.331934
31,car,0.913189,0.675085,10.7779
16,car,0.61481,0.593236,0.0465169
35,car,0.26982,0.240416,0.164191
25,car,0.899562,0.611224,14.3033
37,car,0.788209,0.491774,1.96832
39,car,0.367858,0.290857,0.646527
34,car,0.800489,0.523051,3.46493
41,car,0.441974,0.284967,2.57841
44,car,0.472565,0.364003,1.23509
43,car,0.773547,0.612661,1.56469
46,person,0.559316,0.411348,0.24766
43,car,0.260154,0.260154,0
48,road_sign,0.217452,0.212273,1.11619
47,person,0.81607,0.512309,1.38628
51,car,0.751504,0.505322,0.775362
43,car,0.352269,0.266729,0.11768
48,road_sign,0.249376,0.249376,0
45,car,0.753185,0.35448,3.23542
52,car,0.790957,0.574772,1.56783
58,person,0.550047,0.375045,0.420206
49,person,0.761722,0.403448,3.28172
36,car,0.440491,0.258278,10.7149
63,person,0.249464,0.233673,0.032311
47,person,0.556593,0.353346,1.10141
60,car,0.690596,0.430622,1.52693
45,car,0.25871,0.25871,0
64,car,0.640802,0.430501,1.0838
36,car,0.540865,0.319221,0.211097
65,bicycle,0.316123,0.251163,0.400072
50,car,0.912591,0.611393,4.9194
62,person,0.669103,0.371051,2.53712
53,car,0.749534,0.380818,4.26349
64,car,0.271601,0.255323,0.0827477
60,car,0.59541,0.404809,0.216952
67,car,0.715388,0.537294,0.354187
52,car,0.928887,0.629055,1.75057
36,car,0.229603,0.229603,0
61,car,0.91114,0.580291,3.56391
45,car,0.389435,0.343442,0.485721
69,person,0.254456,0.254456,0
12,bicycle,0.390287,0.293725,14.882
68,car,0.6116,0.381145,1.31731
67,car,0.616233,0.385055,0.0553124
50,car,0.4283,0.275059,1.231
56,car,0.92471,0.656315,6.11008
71,car,0.277291,0.253387,0.699609
52,car,0.484197,0.355095,0.61787
66,car,0.835543,0.526447,3.03517
75,person,0.318791,0.318791,0
36,car,0.46358,0.385185,0.400111
74,bicycle,0.38836,0.297798,0.327817
73,person,0.639662,0.411782,0.626223
72,car,0.861573,0.590774,1.27063
12,bicycle,0.331202,0.26905,1.27228
66,car,0.410725,0.337915,0.0480423
78,car,0.426828,0.382291,0.0603049
52,car,0.714162,0.43472,0.246469
36,car,0.781609,0.45191,0.282408
79,car,0.267752,0.239019,0.201838
50,car,0.340354,0.274615,1.24226
76,car,0.919753,0.728224,2.46593
61,car,0.522146,0.274031,3.33074
36,car,0.280921,0.280921,0
55,car,0.801926,0.508856,10.1745
53,car,0.437158,0.314756,4.72619
55,car,0.460216,0.380807,0.279221
56,car,0.610528,0.49839,4.41976
54,car,0.708605,0.35372,11.9725
39,car,0.646665,0.40178,17.2303
40,car,0.947579,0.752128,17.7054
81,person,0.484276,0.392022,0.11946
82,bicycle,0.345412,0.30827,0.368941
41,car,0.899018,0.561985,14.2646
70,car,0.908174,0.557906,7.66867
40,car,0.35124,0.35124,0
55,car,0.291984,0.259887,0.73716
42,car,0.747553,0.371245,18.7385
85,bicycle,0.584857,0.47477,0.330452
54,car,0.337995,0.266882,1.07119
83,person,0.548954,0.374537,0.527074
57,car,0.905253,0.497974,14.0475
84,car,0.780323,0.427079,0.606591
79,car,0.898333,0.607169,4.48601
70,car,0.745847,0.745847,0
40,car,0.537129,0.449705,0.0249403
53,car,0.860312,0.540541,3.56595
57,car,0.603713,0.425426,0.0789385
86,car,0.89385,0.629691,2.44836
80,bicycle,0.36615,0.304689,4.64131
0,person,0.595918,0.321409,43.2807
53,car,0.55984,0.369724,0.294698
57,car,0.484572,0.353145,0.0308802
90,car,0.302666,0.287431,0.133392
77,car,0.832839,0.347801,12.0597
92,bicycle,0.435437,0.354281,0.360642
1,car,0.885588,0.483226,48.0508
89,car,0.916588,0.664224,4.06426
77,car,0.274587,0.237028,2.01181
95,car,0.777735,0.545813,1.29946
1,car,0.321382,0.321382,0
91,car,0.759831,0.403152,5.5498
95,car,0.310657,0.290176,0.133614
1,car,0.325662,0.325662,0
96,car,0.542358,0.282442,2.25956
88,car,0.631756,0.353374,7.13562
32,car,0.850077,0.540952,35.1224
89,car,0.484948,0.333726,1.19561
90,car,0.437158,0.259397,5.78547
97,car,0.503739,0.365914,1.80513
94,car,0.929284,0.630661,4.90058
93,car,0.923441,0.762864,5.52091
59,car,0.938206,0.717868,25.1717
101,car,0.234696,0.220127,0.501803
89,car,0.246506,0.246506,0
101,car,0.206788,0.206788,0
87,car,0.596858,0.363781,13.4284
104,car,0.563173,0.379826,0.124321
32,car,0.635943,0.420642,2.09818
32,car,0.344078,0.28226,0.162884
100,car,0.939837,0.727422,4.96974
106,car,0.88204,0.653589,1.60497
110,car,0.905253,0.742106,1.52017
116,car,0.671324,0.529652,0.944667
120,car,0.550929,0.488511,0.0400043
122,car,0.704238,0.445104,0.253022
117,car,0.730445,0.536431,1.69665
102,car,0.863357,0.511027,10.044
122,car,0.47819,0.346428,0.332676
125,car,0.703925,0.501847,0.792196
123,car,0.751785,0.431278,1.40612
117,car,0.393016,0.393016,0
118,car,0.903168,0.671807,3.60929
122,car,0.380889,0.380889,0
129,car,0.622967,0.398343,1.14408
126,car,0.766893,0.495407,2.13233
102,car,0.407453,0.26419,1.06073
128,car,0.663314,0.397933,1.63757
127,car,0.826893,0.559248,2.21518
124,car,0.878073,0.674361,3.43238
131,car,0.498101,0.382097,1.05022
130,car,0.883748,0.615782,2.12389
133,car,0.667665,0.455782,1.47634
122,car,0.804067,0.495157,1.3134
94,car,0.919196,0.483356,15.5799
134,car,0.336651,0.266717,1.85564
96,car,0.942907,0.561768,16.6468
127,car,0.760926,0.663482,0.248992
132,car,0.888749,0.686492,2.37767
87,car,0.589601,0.422071,13.335
113,car,0.863712,0.582642,9.50628
118,car,0.843843,0.418892,1.88082
124,car,0.778514,0.52558,0.952064
138,car,0.766354,0.62141,0.876757
143,road_sign,0.273169,0.229663,0.0685816
112,car,0.568713,0.409624,10.3874
122,car,0.741836,0.64814,0.0963562
129,car,0.821668,0.536681,2.27274
133,car,0.813598,0.503874,0.578858
87,car,0.426092,0.31338,0.0825363
135,car,0.879672,0.699087,2.24796
141,car,0.86477,0.60791,1.42131
139,car,0.903299,0.633151,2.27447
144,car,0.78871,0.495552,1.43473
137,car,0.891252,0.644242,3.19519
136,car,0.867734,0.579844,3.35321
132,car,0.507874,0.359568,0.79228
122,car,0.461711,0.461711,0
124,car,0.747837,0.39759,1.19603
145,car,0.51614,0.361536,1.38895
147,car,0.59396,0.334981,1.20036
118,car,0.40709,0.319895,1.46672
150,car,0.77037,0.490347,0.684708
146,car,0.907167,0.710933,2.22246
152,car,0.447916,0.447916,0
93,car,0.76957,0.478752,19.9404
153,car,0.717221,0.56148,0.372928
142,car,0.549813,0.418865,4.08652
136,car,0.530767,0.530767,0
151,car,0.808762,0.605358,2.23296
157,car,0.531516,0.397726,0.739492
150,car,0.265986,0.265986,0
148,car,0.857947,0.637947,3.32151
155,car,0.776955,0.520318,1.42902
102,car,0.672981,0.417453,6.80565
93,car,0.247625,0.227207,0.0469809
153,car,0.398049,0.335272,0.134876
154,car,0.908924,0.66582,2.37979
159,car,0.85886,0.472179,0.609936
157,car,0.322696,0.322696,0
161,car,0.836574,0.49638,0.151106
151,car,0.271601,0.238231,0.0961503
152,car,0.629304,0.432885,1.11942
140,car,0.529269,0.331436,6.60019
148,car,0.495845,0.495845,0
156,car,0.942175,0.654985,3.01316
158,car,0.959272,0.751595,2.82985
156,car,0.643911,0.368281,0.295424
148,car,0.322696,0.322696,0
163,car,0.602993,0.497566,0.167067
164,person,0.276176,0.242057,0.254491
111,car,0.872995,0.490756,18.9127
160,car,0.879513,0.634163,2.95932
145,car,0.449776,0.279808,5.6174
162,car,0.607663,0.398371,2.16632
166,car,0.585957,0.381227,0.413509
105,car,0.739526,0.463063,24.4397
163,car,0.740104,0.553177,0.621409
162,car,0.415099,0.415099,0
165,car,0.861393,0.586302,2.55113
164,person,0.282396,0.24537,0.832311
145,car,0.323354,0.251484,0.9425
166,car,0.530393,0.530393,0
109,car,0.942583,0.796439,23.6053
170,car,0.696348,0.512755,1.03632
100,car,0.886196,0.59528,23.288
99,car,0.869963,0.504537,31.0397
163,car,0.217851,0.217851,0
171,car,0.817443,0.475699,1.44061
172,car,0.584863,0.382925,1.0282
145,car,0.203112,0.203112,0
166,car,0.824296,0.44615,0.460773
174,car,0.573501,0.319578,1.08326
59,car,0.903561,0.676852,28.4651
170,car,0.729853,0.516534,0.209323
175,car,0.676282,0.469961,1.27083
168,car,0.91739,0.655252,3.85491
179,car,0.318112,0.290149,0.0414657
102,car,0.877751,0.5065,6.4064
177,car,0.785688,0.550389,1.2462
178,car,0.670992,0.45793,0.860088
172,car,0.466198,0.361951,0.355503
166,car,0.46059,0.354528,0.0885926
1,car,0.8376,0.611293,0.933967
6,car,0.523271,0.363016,0.972229
14,car,0.263643,0.230494,0.379435
2,car,0.941186,0.810521,2.19643
5,car,0.943951,0.798192,2.28503
19,car,0.425357,0.362564,0.306734
3,car,0.94315,0.795689,3.02675
9,car,0.941351,0.782923,2.81438
7,car,0.960886,0.763634,3.29643
11,car,0.937769,0.770343,3.15706
17,car,0.933794,0.786492,2.29403
13,car,0.919308,0.747884,3.24609
10,car,0.330967,0.250375,3.7382
15,car,0.945289,0.742013,3.56581
16,car,0.932857,0.793882,2.85239
18,car,0.957163,0.794976,2.58026
32,car,0.66365,0.399205,0.108128
29,car,0.881257,0.597895,0.356653
21,car,0.958079,0.807551,2.10835
39,car,0.87759,0.729169,0.0968561
41,car,0.654868,0.583775,0.1134
44,car,0.757629,0.632868,0.13922
46,car,0.761746,0.633649,0.174602
36,car,0.946445,0.811266,0.763356
22,car,0.965212,0.800749,2.5056
20,car,0.937241,0.788113,3.23796
31,car,0.901047,0.70693,1.16044
49,car,0.783145,0.664848,0.130434
45,car,0.925748,0.772927,0.856978
40,car,0.964549,0.817485,1.14937
42,car,0.909296,0.781506,1.3838
25,car,0.962489,0.791532,2.98656
28,car,0.971794,0.830893,2.43703
52,car,0.971876,0.907565,0.883984
26,car,0.95236,0.819337,2.87609
24,car,0.935721,0.761433,3.50939
27,car,0.942664,0.827665,2.89971
62,car,0.805955,0.782343,0.0177275
57,car,0.856475,0.758713,0.655672
0,person,0.887116,0.528879,7.55363
23,car,0.953906,0.757835,3.94718
35,car,0.883439,0.649397,2.40136
8,person,0.860159,0.610431,7.12127
61,car,0.948542,0.917499,0.459565
53,car,0.767966,0.701155,1.34962
43,car,0.964958,0.855011,2.30848
60,car,0.967083,0.907511,1.06204
47,car,0.97328,0.870141,2.23907
66,car,0.865823,0.816882,0.432107
69,car,0.920526,0.904652,0.167814
37,car,0.956101,0.828587,3.37785
74,car,0.792939,0.734562,0.0635402
72,car,0.850077,0.805289,0.54131
51,car,0.972686,0.873984,2.96523
50,car,0.933139,0.808299,3.08442
63,car,0.944347,0.849867,2.23023
55,car,0.966209,0.875545,3.38995
58,car,0.9677,0.861342,3.33377
67,car,0.919642,0.785452,2.28649
59,car,0.96083,0.878311,3.38411
79,car,0.835543,0.824685,0.0126106
78,car,0.89929,0.768861,0.493635
77,car,0.901714,0.780747,0.523046
76,car,0.942745,0.879747,0.817388
75,car,0.892846,0.814312,0.893103
73,car,0.976412,0.902641,1.56266
70,car,0.965313,0.929754,1.78592
68,car,0.967178,0.893028,2.26873
65,car,0.956915,0.876584,2.59821
64,car,0.955848,0.839495,2.63185
56,car,0.96826,0.907075,3.58145
54,car,0.968991,0.882233,3.78234
48,car,0.97096,0.891183,4.18387
71,car,0.96066,0.893361,1.64479
12,car,0.925231,0.699358,9.51392
4,car,0.958977,0.789705,9.9367
33,car,0.960773,0.815991,5.18211
30,car,0.910773,0.780677,5.25062
34,car,0.972244,0.927954,5.17634
38,car,0.972365,0.871054,5.14545
80,car,0.879035,0.746513,0.493321
82,car,0.8376,0.611293,1.01765
87,car,0.523271,0.363016,0.992119
95,car,0.263643,0.230494,0.405488
83,car,0.941186,0.810521,2.3455
86,car,0.943951,0.798192,2.45549
100,car,0.425357,0.362564,0.310499
84,car,0.94315,0.795689,3.20858
90,car,0.941351,0.782923,2.95437
88,car,0.960886,0.763634,3.46368
92,car,0.937769,0.770343,3.32362
98,car,0.933794,0.786492,2.42685
94,car,0.919308,0.747884,3.47526
91,car,0.330967,0.250375,3.92967
96,car,0.945289,0.742013,3.79998
97,car,0.932857,0.793882,3.00619
99,car,0.957163,0.794976,2.65101
113,car,0.66365,0.399205,0.113625
110,car,0.881257,0.597895,0.382277
120,car,0.87759,0.729169,0.0708161
102,car,0.958079,0.807551,2.17464
122,car,0.654868,0.583775,0.117261
125,car,0.757629,0.632868,0.134151
127,car,0.761746,0.633649,0.198
117,car,0.946445,0.811266,0.768296
103,car,0.965212,0.800749,2.59296
101,car,0.937241,0.788113,3.31908
112,car,0.901047,0.70693,1.15715
130,car,0.783145,0.664848,0.184675
126,car,0.925748,0.772927,0.866705
121,car,0.964549,0.817485,1.20198
123,car,0.909296,0.781506,1.42192
106,car,0.962489,0.791532,3.02811
109,car,0.971794,0.830893,2.52223
133,car,0.971876,0.907565,0.939941
107,car,0.95236,0.819337,2.90255
105,car,0.935721,0.761433,3.6434
108,car,0.942664,0.827665,2.95553
143,car,0.805955,0.782343,0.0193966
138,car,0.856475,0.758713,0.714873
81,person,0.887116,0.518931,8.62153
104,car,0.953906,0.757835,4.04146
116,car,0.883439,0.649397,2.48232
89,person,0.860159,0.610431,7.43881
142,car,0.948542,0.917499,0.452727
134,car,0.767966,0.701155,1.42741
124,car,0.964958,0.855011,2.38715
141,car,0.967083,0.907511,1.12775
128,car,0.97328,0.870141,2.30238
147,car,0.865823,0.816882,0.433639
150,car,0.920526,0.904652,0.187287
118,car,0.956101,0.828587,3.43507
155,car,0.792939,0.734562,0.0926604
153,car,0.850077,0.805289,0.53191
132,car,0.972686,0.873984,2.95976
131,car,0.933139,0.808299,3.15651
144,car,0.944347,0.849867,2.20235
136,car,0.966209,0.875545,3.39446
139,car,0.9677,0.861342,3.39226
148,car,0.919642,0.785452,2.25677
140,car,0.96083,0.878311,3.42654
160,car,0.835543,0.824685,0.0148344
159,car,0.89929,0.768861,0.492166
158,car,0.901714,0.780747,0.50049
157,car,0.942745,0.879747,0.84222
156,car,0.892846,0.814312,0.910411
154,car,0.976412,0.902641,1.5227
151,car,0.965313,0.929754,1.77668
149,car,0.967178,0.893028,2.24782
146,car,0.956915,0.876584,2.57071
145,car,0.955848,0.839495,2.6058
137,car,0.96826,0.907075,3.60298
135,car,0.968991,0.882233,3.83573
129,car,0.97096,0.891183,4.22661
115,car,0.972244,0.927954,5.22738
114,car,0.960773,0.815991,5.23581
111,car,0.910773,0.780677,5.29358
152,car,0.96066,0.893361,1.65355
93,car,0.925231,0.699358,9.7817
85,car,0.958977,0.789705,10.2345
119,car,0.972365,0.871054,5.16099
